id,lead_time,arrival_week,duration,prev_cancel,booking_changes,waiting_period,per_Day_price,parking,special_request,segment,deposit,cust_type,is_cancelled
1262,100,16,2,0,0,0,105,0,0,Offline TA/TO,Non Refund     ,Transient,1
1263,28,9,3,0,0,0,95,0,0,Groups,Non Refund     ,Transient,1
1264,72,16,2,0,1,0,171,0,0,Online TA,No Deposit     ,Transient,1
1265,11,18,1,0,0,0,225,0,2,Online TA,No Deposit     ,Transient,0
1266,110,42,1,0,0,0,108,0,1,Online TA,No Deposit     ,Transient,1
1267,26,8,2,0,0,0,90,0,0,Online TA,No Deposit     ,Transient,1
1268,256,38,2,0,0,0,76.67,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1269,7,4,1,0,0,0,78.4,0,0,Online TA,No Deposit     ,Transient,0
1270,90,16,4,0,0,0,90.95,0,1,Online TA,No Deposit     ,Transient,0
1271,290,32,3,1,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,1
1272,153,29,4,0,0,0,125.1,1,0,Online TA,No Deposit     ,Transient,0
1273,241,16,4,0,0,0,99,0,1,Online TA,No Deposit     ,Transient,1
1274,175,33,4,0,0,0,130.5,0,0,Online TA,No Deposit     ,Transient,0
1275,194,35,3,0,0,0,117,0,1,Online TA,No Deposit     ,Transient,0
1276,101,46,2,0,0,0,144.45,0,2,Online TA,No Deposit     ,Transient,0
1277,144,18,1,0,0,0,90,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
1278,50,14,0,0,0,0,90.9,0,1,Online TA,No Deposit     ,Transient,0
1279,257,27,2,0,0,0,101.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
1280,37,23,3,0,0,0,125,0,0,Online TA,No Deposit     ,Transient,1
1281,15,28,1,0,0,0,159,0,1,Online TA,No Deposit     ,Transient,0
1282,18,45,0,0,1,0,103.18,0,1,Online TA,No Deposit     ,Transient,0
1283,8,45,3,0,0,0,116.67,0,1,Online TA,No Deposit     ,Transient,0
1284,68,20,2,0,0,0,198.9,0,0,Online TA,No Deposit     ,Transient,1
1285,77,10,5,0,0,0,68,0,1,Offline TA/TO,No Deposit     ,Transient,0
1286,1,44,1,0,2,0,123.33,0,0,Direct,No Deposit     ,Transient,0
1287,290,32,3,1,0,0,60,0,0,Groups,No Deposit     ,Transient-Party,1
1288,206,13,1,0,1,0,72,0,0,Groups,No Deposit     ,Transient-Party,0
1289,316,28,2,0,0,0,135.9,0,1,Online TA,No Deposit     ,Transient,1
1290,27,39,1,0,0,0,85.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
1291,221,42,1,0,0,0,65,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1292,145,29,2,0,0,0,93.5,0,0,Direct,No Deposit     ,Transient,0
1293,158,26,3,0,0,0,165.06,0,0,Online TA,No Deposit     ,Transient,0
1294,45,38,3,0,0,0,162.79,0,1,Online TA,No Deposit     ,Transient,0
1295,80,14,4,0,1,0,81.25,1,0,Online TA,No Deposit     ,Transient-Party,0
1296,27,31,1,0,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
1297,6,20,0,0,0,0,125.4,0,1,Online TA,No Deposit     ,Transient,0
1298,232,17,2,0,0,0,145,0,2,Online TA,No Deposit     ,Transient,0
1299,256,25,2,0,0,0,115,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
1300,27,20,3,0,0,0,141,0,0,Online TA,No Deposit     ,Transient,1
1301,118,25,1,0,0,0,189,0,0,Online TA,No Deposit     ,Transient,0
1302,9,35,4,0,0,0,90,0,2,Online TA,No Deposit     ,Contract,0
1303,312,29,5,0,0,0,99,0,2,Online TA,No Deposit     ,Transient,0
1304,333,39,2,1,0,19,80,0,0,Offline TA/TO,Non Refund     ,Transient,1
1305,5,50,2,0,0,0,181,0,0,Online TA,No Deposit     ,Transient,0
1306,55,11,3,0,0,0,70.69,0,1,Online TA,No Deposit     ,Transient,0
1307,240,43,2,0,0,0,110,0,0,Groups,Non Refund     ,Transient,1
1308,2,22,3,0,0,0,113.05,0,0,Online TA,No Deposit     ,Transient,1
1309,23,21,4,0,0,0,128.49,0,0,Online TA,No Deposit     ,Transient,1
1310,18,29,1,0,0,0,57.5,0,0,Groups,No Deposit     ,Transient-Party,0
1311,101,32,1,0,0,0,140.7,0,0,Online TA,No Deposit     ,Transient,0
1312,9,44,1,0,0,0,105,0,1,Direct,No Deposit     ,Transient,0
1313,198,35,4,0,0,0,160.2,0,0,Online TA,No Deposit     ,Transient,0
1314,68,37,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
1315,207,40,2,1,0,0,48,0,0,Offline TA/TO,No Deposit     ,Transient,1
1316,28,9,3,0,0,0,95,0,0,Groups,Non Refund     ,Transient,1
1317,134,33,3,0,0,0,103.5,0,2,Online TA,No Deposit     ,Transient,0
1318,3,6,1,0,0,0,86,0,1,Online TA,No Deposit     ,Transient,0
1319,107,19,3,0,0,0,81.76,0,1,Online TA,No Deposit     ,Transient,0
1320,283,43,0,0,0,0,96,0,0,Groups,Non Refund     ,Transient,1
1321,142,24,3,0,0,0,109.2,0,1,Online TA,No Deposit     ,Transient,0
1322,3,48,1,0,0,0,65,0,1,Corporate,No Deposit     ,Transient,0
1323,219,28,5,0,0,0,156.6,0,5,Online TA,No Deposit     ,Transient-Party,0
1324,29,47,2,0,0,0,88,0,1,Online TA,No Deposit     ,Transient,1
1325,7,44,1,0,0,0,135.67,1,1,Direct,No Deposit     ,Transient,0
1326,16,23,3,0,0,0,152.67,0,1,Online TA,No Deposit     ,Transient,0
1327,15,44,3,0,0,0,105.62,0,2,Online TA,No Deposit     ,Transient,0
1328,55,35,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
1329,17,39,1,0,2,0,170,0,0,Groups,No Deposit     ,Transient-Party,0
1330,23,41,3,0,0,0,94.36,0,1,Online TA,No Deposit     ,Transient,0
1331,57,11,2,0,0,0,82.45,0,2,Online TA,No Deposit     ,Transient,0
1332,7,18,2,0,0,0,170,0,1,Online TA,No Deposit     ,Transient,0
1333,56,12,3,0,0,0,85,0,0,Offline TA/TO,Non Refund     ,Transient,1
1334,111,32,3,0,0,0,183,0,3,Online TA,No Deposit     ,Transient,1
1335,301,31,1,0,0,0,115,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
1336,9,11,2,0,0,0,54.74,0,0,Offline TA/TO,No Deposit     ,Transient,0
1337,147,30,2,1,0,0,75,0,0,Groups,No Deposit     ,Transient,1
1338,175,18,4,0,0,0,99,0,1,Direct,No Deposit     ,Transient,0
1339,169,33,2,0,0,0,105.3,0,1,Online TA,No Deposit     ,Transient,0
1340,119,14,5,0,0,0,109.8,0,0,Online TA,No Deposit     ,Transient,0
1341,35,40,1,0,0,0,149.4,0,1,Online TA,No Deposit     ,Transient,1
1342,18,40,3,0,0,0,160.67,0,1,Online TA,No Deposit     ,Transient,0
1343,276,39,3,0,0,178,116.33,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1344,140,47,3,0,1,87,65,0,0,Groups,No Deposit     ,Transient-Party,0
1345,149,25,1,0,0,0,154,0,1,Corporate,No Deposit     ,Transient-Party,0
1346,163,34,1,0,1,0,114.5,0,1,Direct,No Deposit     ,Transient,0
1347,64,29,2,0,0,0,63.75,0,0,Offline TA/TO,No Deposit     ,Transient,0
1348,63,45,4,0,0,0,93.6,0,1,Online TA,No Deposit     ,Transient,0
1349,321,36,2,1,0,0,62.8,0,0,Groups,No Deposit     ,Transient-Party,1
1350,316,22,3,0,0,0,110,0,0,Groups,No Deposit     ,Transient-Party,0
1351,83,32,3,0,0,0,135.9,0,1,Online TA,No Deposit     ,Transient,0
1352,90,18,2,0,0,0,108,0,1,Online TA,No Deposit     ,Transient,0
1353,10,9,3,0,0,0,93,0,0,Online TA,No Deposit     ,Transient,1
1354,150,17,1,0,0,0,117,0,0,Online TA,No Deposit     ,Transient,1
1355,88,19,3,0,0,0,117,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
1356,92,31,3,0,0,0,100,0,1,Online TA,No Deposit     ,Transient,0
1357,341,39,2,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
1358,5,42,1,0,0,0,119,0,0,Groups,No Deposit     ,Transient-Party,0
1359,8,33,0,0,0,0,171,0,1,Online TA,No Deposit     ,Transient,0
1360,18,3,2,0,0,0,73.95,0,0,Online TA,No Deposit     ,Transient,1
1361,6,33,0,0,0,0,65,0,0,Corporate,No Deposit     ,Transient-Party,1
1362,279,42,3,0,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
1363,87,21,4,0,0,0,144,0,0,Online TA,No Deposit     ,Transient,0
1364,71,18,1,0,0,0,88.5,0,0,Online TA,No Deposit     ,Transient-Party,0
1365,111,16,2,0,0,0,144,0,2,Online TA,No Deposit     ,Transient,1
1366,98,48,2,0,1,0,70,0,0,Groups,No Deposit     ,Transient-Party,0
1367,10,40,2,0,0,0,254.5,0,1,Online TA,No Deposit     ,Transient,0
1368,23,48,3,0,0,0,68.07,0,1,Online TA,No Deposit     ,Transient,0
1369,69,44,1,0,0,58,85.67,0,0,Groups,No Deposit     ,Transient-Party,0
1370,6,39,0,1,0,0,100,0,0,Corporate,Non Refund     ,Transient,1
1371,190,49,3,0,0,0,59.16,0,0,Offline TA/TO,No Deposit     ,Transient,1
1372,1,4,2,0,0,0,98,0,0,Online TA,No Deposit     ,Transient,0
1373,45,52,3,0,0,0,127.2,0,0,Direct,No Deposit     ,Transient,0
1374,451,21,2,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
1375,336,29,2,0,0,0,99.9,0,0,Online TA,No Deposit     ,Transient,1
1376,41,38,2,0,0,0,130,0,0,Groups,No Deposit     ,Transient-Party,1
1377,124,23,3,0,1,0,198.9,0,0,Online TA,No Deposit     ,Transient,1
1378,2,17,2,0,0,0,72.75,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1379,213,36,4,0,0,0,118.15,0,1,Online TA,No Deposit     ,Transient-Party,0
1380,72,44,3,0,0,58,85.67,0,0,Groups,No Deposit     ,Transient-Party,0
1381,193,42,3,0,0,0,65,0,0,Offline TA/TO,Non Refund     ,Transient,1
1382,226,38,2,0,0,0,126.9,0,1,Online TA,No Deposit     ,Transient,0
1383,70,33,4,0,0,0,98.1,0,0,Online TA,No Deposit     ,Transient,0
1384,208,35,2,0,0,0,80.1,0,1,Offline TA/TO,No Deposit     ,Transient,0
1385,4,47,1,0,0,0,0,1,2,Complementary,No Deposit     ,Transient,0
1386,14,46,1,0,0,0,99,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
1387,40,8,1,0,0,0,72.9,0,0,Online TA,No Deposit     ,Transient,1
1388,112,16,2,0,0,0,87.3,0,1,Online TA,No Deposit     ,Transient,0
1389,0,9,3,0,1,0,66,0,0,Corporate,No Deposit     ,Transient-Party,0
1390,36,45,3,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient,0
1391,138,26,3,0,0,0,117,0,0,Online TA,No Deposit     ,Transient,1
1392,23,28,2,0,0,0,160,0,1,Online TA,No Deposit     ,Transient,0
1393,336,38,2,1,0,0,109,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
1394,10,8,2,0,0,0,158,0,0,Online TA,No Deposit     ,Transient,1
1395,161,18,2,0,0,0,120,0,0,Groups,Non Refund     ,Transient,1
1396,0,11,1,0,0,0,75,1,0,Corporate,No Deposit     ,Transient,0
1397,356,41,2,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
1398,5,5,1,0,0,0,98,0,1,Online TA,No Deposit     ,Transient,0
1399,56,5,3,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
1400,138,32,2,0,0,0,125,0,3,Online TA,No Deposit     ,Transient,0
1401,175,32,3,0,0,0,105.3,0,0,Online TA,No Deposit     ,Transient,1
1402,260,38,2,1,1,0,80,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
1403,5,9,2,0,0,0,81,0,1,Online TA,No Deposit     ,Transient,0
1404,213,35,3,0,1,0,104,0,1,Groups,No Deposit     ,Transient-Party,0
1405,250,40,3,0,0,0,95,0,0,Offline TA/TO,Non Refund     ,Transient,1
1406,215,19,2,0,0,0,119.1,0,1,Online TA,No Deposit     ,Transient,0
1407,138,17,4,0,0,0,90.95,0,1,Online TA,No Deposit     ,Transient,1
1408,114,23,2,0,0,0,97.02,0,0,Online TA,No Deposit     ,Transient,0
1409,175,20,1,0,0,0,90,0,0,Groups,Non Refund     ,Transient,1
1410,42,13,1,0,0,0,88.2,0,0,Online TA,No Deposit     ,Transient-Party,0
1411,4,26,3,0,0,0,181,0,0,Online TA,No Deposit     ,Transient,0
1412,83,23,1,0,0,0,126,0,0,Online TA,No Deposit     ,Transient,0
1413,28,21,2,0,0,0,100,0,0,Corporate,No Deposit     ,Transient-Party,0
1414,34,11,1,0,0,0,112.5,0,0,Direct,No Deposit     ,Transient,0
1415,204,19,3,0,0,96,100,0,0,Offline TA/TO,Non Refund     ,Transient,1
1416,69,44,1,0,0,58,85.67,0,0,Groups,No Deposit     ,Transient-Party,0
1417,257,27,2,1,0,0,101.5,0,0,Offline TA/TO,No Deposit     ,Transient,1
1418,18,40,1,0,1,0,170,0,0,Groups,No Deposit     ,Transient-Party,0
1419,113,9,3,1,0,44,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
1420,91,40,2,0,0,0,80,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
1421,17,39,2,0,0,0,170,0,0,Groups,No Deposit     ,Transient-Party,0
1422,66,12,3,0,0,0,73.5,0,0,Online TA,No Deposit     ,Transient,1
1423,440,39,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
1424,32,44,3,0,0,0,85,0,1,Offline TA/TO,No Deposit     ,Transient,0
1425,190,15,1,1,0,31,70,0,0,Groups,No Deposit     ,Transient-Party,1
1426,60,30,1,0,0,0,107.2,0,1,Online TA,No Deposit     ,Transient,0
1427,0,44,1,0,0,0,140,0,2,Online TA,No Deposit     ,Transient,0
1428,55,22,2,0,0,0,135,0,0,Offline TA/TO,Non Refund     ,Transient,1
1429,112,17,3,0,0,0,153,0,0,Online TA,No Deposit     ,Transient,1
1430,125,30,2,0,0,0,157.5,1,0,Online TA,No Deposit     ,Transient,0
1431,407,18,1,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
1432,327,37,2,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
1433,626,46,2,0,0,0,62.8,0,0,Groups,Non Refund     ,Transient,1
1434,4,9,3,0,0,0,62.4,0,0,Online TA,No Deposit     ,Transient,0
1435,7,35,2,0,0,0,124.67,0,1,Online TA,No Deposit     ,Transient,0
1436,21,41,2,0,1,0,117,0,0,Online TA,No Deposit     ,Contract,0
1437,31,38,2,0,1,0,70,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1438,27,21,1,0,0,0,112.8,0,0,Offline TA/TO,No Deposit     ,Transient,1
1439,75,14,3,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
1440,181,36,2,0,0,0,96.3,0,2,Online TA,No Deposit     ,Transient,0
1441,8,43,3,0,0,0,112,0,0,Online TA,No Deposit     ,Transient,0
1442,68,44,4,0,0,0,71.46,0,1,Online TA,No Deposit     ,Transient,0
1443,150,34,3,0,0,0,145,0,1,Online TA,No Deposit     ,Transient,1
1444,323,36,1,1,0,0,60,0,0,Groups,Non Refund     ,Transient-Party,1
1445,194,41,2,0,0,0,94.25,0,1,Online TA,No Deposit     ,Transient,0
1446,104,41,5,0,0,0,108,0,0,Online TA,No Deposit     ,Transient,1
1447,18,41,1,1,0,0,110,0,0,Groups,Non Refund     ,Transient,1
1448,105,20,2,0,0,0,160,0,0,Offline TA/TO,Non Refund     ,Transient,1
1449,73,14,4,0,0,0,115,0,0,Offline TA/TO,No Deposit     ,Transient,0
1450,1,28,2,0,0,0,184.5,0,2,Online TA,No Deposit     ,Transient,0
1451,2,7,2,0,0,0,99,0,1,Online TA,No Deposit     ,Transient,0
1452,116,27,2,0,2,0,184.24,0,1,Online TA,No Deposit     ,Transient,1
1453,129,14,1,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
1454,13,34,2,0,0,0,90,0,2,Online TA,No Deposit     ,Contract,1
1455,206,33,2,0,0,0,80.75,0,0,Online TA,No Deposit     ,Transient,1
1456,113,9,3,1,0,44,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
1457,151,32,2,0,0,0,63.75,0,0,Offline TA/TO,No Deposit     ,Transient,0
1458,277,46,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
1459,304,34,1,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
1460,36,1,2,0,0,0,88,0,1,Online TA,No Deposit     ,Transient,0
1461,216,26,2,0,0,0,92.4,0,0,Online TA,No Deposit     ,Transient,1
1462,146,14,3,1,0,28,80,0,0,Offline TA/TO,Non Refund     ,Transient,1
1463,18,37,2,0,1,0,116.75,0,1,Online TA,No Deposit     ,Contract,1
1464,308,48,2,0,0,0,52,0,0,Offline TA/TO,Non Refund     ,Transient,1
1465,52,47,3,0,0,0,60,0,0,Offline TA/TO,No Deposit     ,Group,0
1466,58,45,3,0,0,0,90.68,0,2,Online TA,No Deposit     ,Transient,0
1467,100,21,4,0,2,0,164.9,0,1,Online TA,No Deposit     ,Transient,0
1468,24,49,2,0,0,0,50,0,0,Corporate,No Deposit     ,Transient-Party,0
1469,0,37,4,0,2,0,0,0,1,Online TA,No Deposit     ,Transient,0
1470,229,18,2,0,2,0,134.13,0,1,Online TA,No Deposit     ,Transient,1
1471,292,22,3,0,0,0,90,0,0,Groups,No Deposit     ,Transient-Party,1
1472,1,14,0,0,1,0,101,0,0,Online TA,No Deposit     ,Transient,0
1473,160,31,2,0,0,0,94.5,0,0,Online TA,No Deposit     ,Transient,1
1474,273,20,2,0,0,0,95,0,0,Offline TA/TO,Non Refund     ,Transient,1
1475,112,34,0,0,1,0,235,0,0,Online TA,No Deposit     ,Transient,0
1476,6,47,0,0,1,0,0,0,0,Complementary,No Deposit     ,Transient,0
1477,42,16,2,0,0,0,146.25,0,0,Online TA,No Deposit     ,Transient,1
1478,0,15,0,0,0,0,89,0,0,Online TA,No Deposit     ,Transient,0
1479,14,42,2,0,0,0,100,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1480,208,31,1,0,0,0,157,0,1,Groups,No Deposit     ,Transient-Party,0
1481,330,37,2,1,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,1
1482,75,14,4,0,1,0,95,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1483,1,8,1,0,0,0,80,0,0,Corporate,No Deposit     ,Transient-Party,0
1484,1,50,0,0,0,0,88,0,1,Online TA,No Deposit     ,Transient,0
1485,23,21,4,0,1,0,128.49,0,0,Online TA,No Deposit     ,Transient,1
1486,476,28,1,0,0,0,112.67,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
1487,139,24,1,0,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
1488,29,3,4,0,1,0,65,0,0,Groups,No Deposit     ,Transient-Party,0
1489,102,19,4,0,0,0,95.03,0,0,Online TA,No Deposit     ,Transient,1
1490,187,35,4,0,0,0,90.95,0,1,Online TA,No Deposit     ,Transient,0
1491,257,27,2,0,1,0,80,0,0,Offline TA/TO,No Deposit     ,Transient,0
1492,4,30,1,0,1,0,65,0,1,Corporate,No Deposit     ,Transient,0
1493,25,28,2,0,0,0,216,0,1,Online TA,No Deposit     ,Transient,0
1494,0,32,2,0,0,0,240,0,1,Online TA,No Deposit     ,Transient,0
1495,2,5,1,0,0,0,80,0,1,Online TA,No Deposit     ,Transient-Party,0
1496,143,12,2,0,0,0,93.6,0,2,Online TA,No Deposit     ,Transient,1
1497,16,29,2,0,0,0,160,0,1,Online TA,No Deposit     ,Transient,0
1498,9,41,1,0,0,0,85,0,1,Offline TA/TO,No Deposit     ,Transient,0
1499,9,43,1,0,0,0,174.25,0,0,Offline TA/TO,No Deposit     ,Transient,0
1500,240,43,2,0,0,0,110,0,0,Groups,Non Refund     ,Transient,1
1501,43,13,10,0,0,0,170.61,0,0,Online TA,No Deposit     ,Transient,1
1502,0,45,0,0,0,0,120,0,2,Direct,No Deposit     ,Transient,0
1503,86,40,3,0,1,0,182.53,0,0,Offline TA/TO,No Deposit     ,Transient,0
1504,188,25,2,0,0,39,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
1505,53,42,1,0,0,0,108,0,0,Online TA,No Deposit     ,Transient,1
1506,68,37,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,1
1507,228,41,4,0,0,0,102.85,0,1,Online TA,No Deposit     ,Transient-Party,0
1508,37,42,3,0,0,0,105,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
1509,161,32,4,0,1,0,125.25,0,0,Direct,No Deposit     ,Transient-Party,0
1510,29,23,2,0,0,0,190,0,1,Online TA,No Deposit     ,Transient,0
1511,69,17,2,0,0,0,145,0,0,Direct,No Deposit     ,Transient,1
1512,4,38,1,0,0,0,169,0,0,Online TA,No Deposit     ,Transient,1
1513,44,7,3,0,0,0,67.5,0,0,Direct,No Deposit     ,Transient,0
1514,12,20,4,0,0,0,180,0,2,Online TA,No Deposit     ,Transient,0
1515,49,10,3,0,0,0,74.8,0,1,Online TA,No Deposit     ,Transient,0
1516,276,20,3,0,0,160,61,0,0,Offline TA/TO,Non Refund     ,Transient,1
1517,130,31,3,0,0,0,105.3,0,0,Online TA,No Deposit     ,Transient,0
1518,18,39,3,0,1,0,150.5,0,1,Online TA,No Deposit     ,Transient,0
1519,152,18,3,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
1520,18,50,3,0,0,0,91.38,0,0,Online TA,No Deposit     ,Transient,0
1521,61,41,0,0,1,0,73,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1522,335,38,1,1,0,0,85,0,0,Offline TA/TO,Non Refund     ,Transient,1
1523,12,53,4,0,0,0,125.8,0,1,Online TA,No Deposit     ,Transient,1
1524,118,24,3,0,1,0,110,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1525,191,23,2,0,0,0,132,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1526,277,46,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
1527,35,22,1,0,0,0,90,0,0,Groups,Non Refund     ,Transient,1
1528,327,37,4,1,0,0,76,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
1529,58,16,3,0,0,0,99.45,0,0,Online TA,No Deposit     ,Transient,0
1530,277,46,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
1531,164,40,2,0,0,0,100,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1532,147,29,2,0,0,0,89.25,0,0,Online TA,No Deposit     ,Transient,0
1533,213,26,1,0,0,0,115,0,0,Groups,Non Refund     ,Transient,1
1534,0,52,2,0,0,0,80,0,0,Direct,No Deposit     ,Transient,1
1535,273,20,2,0,0,0,95,0,0,Offline TA/TO,Non Refund     ,Transient,1
1536,267,14,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
1537,22,7,4,0,0,0,108.5,0,0,Online TA,No Deposit     ,Transient,0
1538,144,22,3,0,0,0,120,0,2,Direct,No Deposit     ,Transient,1
1539,0,34,1,0,0,0,115,0,0,Direct,No Deposit     ,Transient,0
1540,198,37,2,0,0,0,120,0,0,Groups,Non Refund     ,Transient,1
1541,2,8,1,0,1,0,85,0,0,Online TA,No Deposit     ,Transient,0
1542,159,3,8,0,1,0,100.3,0,3,Online TA,No Deposit     ,Transient,0
1543,164,32,2,0,1,0,105.3,0,2,Online TA,No Deposit     ,Transient-Party,0
1544,118,19,3,0,0,0,107.95,0,0,Online TA,No Deposit     ,Transient-Party,0
1545,69,43,3,0,0,0,153.05,0,1,Online TA,No Deposit     ,Transient,0
1546,19,31,2,0,0,0,230,0,0,Online TA,No Deposit     ,Transient,0
1547,20,19,3,0,0,0,153,0,0,Online TA,No Deposit     ,Transient,1
1548,281,16,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
1549,33,12,2,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,1
1550,164,27,2,0,1,0,90.9,0,1,Online TA,No Deposit     ,Transient-Party,0
1551,73,29,3,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
1552,120,44,1,0,0,0,104.4,0,1,Online TA,No Deposit     ,Transient,1
1553,111,33,5,0,0,0,159.3,0,1,Online TA,No Deposit     ,Transient,0
1554,190,26,4,0,1,0,95,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1555,35,27,0,0,0,0,239.64,0,1,Online TA,No Deposit     ,Transient,0
1556,0,38,1,0,1,0,160,0,0,Direct,No Deposit     ,Transient,0
1557,57,21,2,0,0,0,111.6,0,2,Online TA,No Deposit     ,Transient,0
1558,41,14,4,0,0,0,114.04,0,0,Online TA,No Deposit     ,Transient,0
1559,109,9,1,1,0,44,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
1560,493,31,1,0,0,0,90,0,0,Groups,Non Refund     ,Transient,1
1561,92,17,3,0,0,0,90.53,0,1,Online TA,No Deposit     ,Transient,0
1562,184,18,1,0,0,0,118,0,1,Online TA,No Deposit     ,Transient,1
1563,219,36,4,0,1,0,78.33,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1564,3,45,3,0,0,0,96.5,0,1,Online TA,No Deposit     ,Contract,0
1565,135,33,5,0,2,0,195,0,1,Online TA,No Deposit     ,Transient,0
1566,17,39,1,0,1,0,170,0,0,Groups,No Deposit     ,Transient-Party,0
1567,104,20,2,0,0,0,160,0,0,Groups,Non Refund     ,Transient,1
1568,0,34,1,0,1,0,146,0,2,Offline TA/TO,No Deposit     ,Transient,0
1569,346,38,2,0,1,0,90,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
1570,174,30,1,0,0,0,75.6,0,0,Offline TA/TO,No Deposit     ,Transient,1
1571,13,38,0,0,2,0,95.38,0,1,Direct,No Deposit     ,Transient,0
1572,64,7,1,0,0,0,140.4,0,2,Online TA,No Deposit     ,Transient,1
1573,37,15,1,0,0,0,120,0,2,Online TA,No Deposit     ,Transient,0
1574,28,38,2,0,0,0,231,0,1,Online TA,No Deposit     ,Transient,0
1575,251,13,3,0,0,93,125,0,0,Groups,Non Refund     ,Transient,1
1576,80,50,1,0,0,0,75,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
1577,16,39,3,0,0,0,170,0,0,Groups,No Deposit     ,Transient-Party,0
1578,85,4,2,0,0,0,66.6,0,0,Offline TA/TO,No Deposit     ,Transient,0
1579,56,43,4,0,0,0,139.5,0,0,Online TA,No Deposit     ,Transient,1
1580,9,14,1,0,0,0,73.92,0,0,Online TA,No Deposit     ,Transient,0
1581,141,37,2,0,1,0,149.85,0,2,Online TA,No Deposit     ,Transient,0
1582,0,39,2,0,0,0,125.7,0,0,Offline TA/TO,No Deposit     ,Contract,0
1583,97,15,5,0,0,0,75.89,0,0,Direct,No Deposit     ,Transient,0
1584,168,31,3,0,0,0,235,0,0,Online TA,No Deposit     ,Transient,0
1585,31,24,2,0,0,0,140,0,2,Online TA,No Deposit     ,Transient,0
1586,240,43,2,0,0,0,110,0,0,Groups,Non Refund     ,Transient,1
1587,155,29,2,0,0,0,89.1,0,0,Online TA,No Deposit     ,Transient,1
1588,68,8,2,1,0,0,75,0,0,Groups,Non Refund     ,Transient,1
1589,98,24,3,0,0,0,190,0,1,Online TA,No Deposit     ,Transient,1
1590,53,12,3,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient,0
1591,112,32,3,0,0,0,195,0,0,Online TA,No Deposit     ,Transient,1
